"BLD_NM","GRND_FLR","HEIGHT","height2","geometry"
"HOTEL GMS","20","78.5","70","POLYGON ((126.90885574974182 37.51750425074067, 126.90905306298528 37.51757224133576, 126.90904730478866 37.517581922533175, 126.90909157893465 37.517590399515186, 126.90909652073096 37.517582312439465, 126.90909959052753 37.51757876491781, 126.9091398537396 37.51759264471842, 126.90914989978246 37.51759149929994, 126.90915617096742 37.51758776507103, 126.90918667140284 37.51752896289892, 126.90918438107369 37.51752416781086, 126.90918070463661 37.51751514596882, 126.90917594150748 37.517515944131596, 126.9091901515349 37.51749533144493, 126.90918243690592 37.517495478583996, 126.90917772772757 37.51748921298175, 126.90887145155537 37.517384133282455, 126.90886325577318 37.51738919946061, 126.9088428609634 37.51742594409149, 126.90885367942647 37.517431313504055, 126.90885571820242 37.5175023135749, 126.90885574974182 37.51750425074067))"
"HOTEL THE DESIGNERS","20","69.7","70","POLYGON ((127.0671679900995 37.5473280619059, 127.0671669039917 37.547328323797224, 127.06722466866607 37.54742738270736, 127.06749982578135 37.547333562217446, 127.06746567613017 37.54727170120154, 127.06727966507175 37.54733777552639, 127.06725537823637 37.54729608215522, 127.0671679900995 37.5473280619059))"
"H타워","17","60.39","59.5","POLYGON ((127.03978893652693 37.51704033422899, 127.03984618147666 37.51705803826272, 127.03982878010372 37.5170937413765, 127.03998655463737 37.51714255112145, 127.04000223841972 37.517110380449296, 127.04002107498432 37.517116212765934, 127.04003950453335 37.51707840996755, 127.04007956474605 37.51709080361368, 127.04009062698547 37.51706813093792, 127.03981669964386 37.51698340029125, 127.03978893652693 37.51704033422899))"
"H하우스 장위","16","58.93","56","POLYGON ((127.057743477733 37.61182479194614, 127.05774360270993 37.61182531445592, 127.05797140542022 37.611879904303414, 127.05814152031319 37.61200145531876, 127.05834374667457 37.612096123361226, 127.05855447793759 37.611892444936366, 127.05854686654844 37.611847345478395, 127.05805629519365 37.611599568303994, 127.05786128903077 37.61167535302043, 127.0578214732708 37.611757910942636, 127.05779448642873 37.61179125112145, 127.057743477733 37.61182479194614))"
"I-SPACE 잠실2","15","56.3","52.5","POLYGON ((127.10950015409593 37.516028201276335, 127.10943935268013 37.51614376452775, 127.11005024226029 37.51634691098988, 127.11011002553315 37.51623179886248, 127.10950015409593 37.516028201276335))"
"ICT Tower","15","59.95","52.5","POLYGON ((127.01948430624819 37.51735536275648, 127.01947353489581 37.51739082760361, 127.01948645321903 37.51739331238858, 127.01947501501051 37.51743097576764, 127.01946567127715 37.517429166185494, 127.0194165840192 37.51759074026326, 127.0195721586491 37.517620719757566, 127.01962628650338 37.517442512454274, 127.0196719192369 37.51745130818215, 127.01968907640378 37.51739482209457, 127.01948430624819 37.51735536275648))"
"IT 미래 TOWER","20","90","70","POLYGON ((126.88631241464702 37.47908301672378, 126.88634844915548 37.4789998894061, 126.8863511274824 37.47900062182776, 126.88641135127553 37.47886165596437, 126.88617707236509 37.4787971590743, 126.8861744854956 37.478803130189824, 126.88617073359734 37.47880209938564, 126.88617535137942 37.47879144504432, 126.88598279570601 37.478738431208036, 126.88596819346121 37.47877211438985, 126.88596124342844 37.47877019747009, 126.88597270284622 37.47874376427893, 126.88587802416943 37.47871770479563, 126.88587876165991 37.47871600262432, 126.88584666720946 37.478707168425984, 126.88573026815807 37.478975724089885, 126.88604888527581 37.4790639105487, 126.88604444900155 37.47907414159124, 126.88605568212071 37.47907723399322, 126.88605365117927 37.47908192622684, 126.88618630151981 37.47911843821333, 126.8862134636859 37.47905577303294, 126.88631241464702 37.47908301672378))"
"IT캐슬 2차","20","80.4","70","POLYGON ((126.88216580418239 37.477627576800664, 126.88217431495093 37.47760767325794, 126.8821354408968 37.47759709226996, 126.88213158256158 37.477606188489496, 126.88208355495505 37.47759316553132, 126.8820795832723 37.47760244183495, 126.88205427004645 37.477595487543205, 126.88205948992245 37.47758332929664, 126.8817966438884 37.4775083702401, 126.88179528220326 37.47751152236665, 126.88180127136482 37.47751324033785, 126.88179117371934 37.47753566505106, 126.88178507164535 37.47753385686477, 126.88178371024676 37.47753682879108, 126.88181218721812 37.47754487655792, 126.88178892837514 37.47759666059441, 126.8817307320971 37.47757975288182, 126.88168239774299 37.47768809438373, 126.88175957940341 37.47770997687203, 126.88175867151399 37.477712138356026, 126.8818076022856 37.477725973262494, 126.88180635451415 37.47772858490345, 126.8820142829909 37.47778690997843, 126.88202637571429 37.47778953511235, 126.88203621049425 37.477790175758116, 126.88209067719268 37.47780644884936, 126.88217134128597 37.477629204196326, 126.88216580418239 37.477627576800664))"
"IT프리미어타워","20","81.7","70","POLYGON ((126.88570786519377 37.474151395386414, 126.88586584411632 37.47378973459557, 126.88578519544093 37.47376735583009, 126.88578537698614 37.47376692352677, 126.8855896710781 37.473712626505225, 126.88558948953198 37.47371305880828, 126.88545399056638 37.473675462124596, 126.8854541834041 37.47367503884286, 126.88518086863587 37.47359968054807, 126.88511329683617 37.473754379183774, 126.88509286635285 37.47374870977214, 126.88507002848145 37.47380098144643, 126.88509045897726 37.47380665086204, 126.88502289810877 37.47396134945108, 126.88510676729854 37.47398461489096, 126.88510657444407 37.473985047182104, 126.88529583965928 37.47403755468254, 126.88529602119397 37.47403713138999, 126.88543150944128 37.47407471923236, 126.88543132789336 37.474075151535125, 126.88570786519377 37.474151395386414))"
"J-BIZ 관광호텔","18","54.5","63","POLYGON ((126.99855693300651 37.56421491928943, 126.99857388819495 37.56421569456406, 126.99857172528539 37.56424267011989, 126.99864967617391 37.564246239956255, 126.99865306221926 37.564199469700995, 126.99878584012257 37.56420555452479, 126.99878830881812 37.564171371060155, 126.99885554097929 37.564174453978225, 126.99886294695379 37.5640720927863, 126.99878406811722 37.564068478019635, 126.99878251668663 37.56409006567999, 126.99875177555188 37.564088659420676, 126.99875210395614 37.56408416349331, 126.99856701202741 37.564075680704335, 126.99855693300651 37.56421491928943))"
"JAEHWA 財和 SQUARE","15","61.95","52.5","POLYGON ((126.94781924542592 37.543963247563426, 126.9476603964004 37.54376144311908, 126.94713969592547 37.54402105959558, 126.94730261345113 37.54422872304648, 126.94781822069777 37.54397207681876, 126.94781991925122 37.54397036570638, 126.94782003531412 37.543966311295286, 126.94781924542592 37.543963247563426))"
"JEI PLATZ","15","73.2","52.5","POLYGON ((126.8811328280815 37.482338432749195, 126.8816935427939 37.482497389651556, 126.88198806820584 37.48182419868475, 126.881917064061 37.481803971442794, 126.88202832123454 37.48152395374376, 126.88146761216848 37.48136556604499, 126.8812991247539 37.4817424637192, 126.88138334769067 37.48176839909968, 126.8811328280815 37.482338432749195))"
"JTBC빌딩","20","99.68","70","POLYGON ((126.88928741070791 37.57664312250253, 126.88947279976597 37.57686615762656, 126.89004879835521 37.57657670234447, 126.88983222041423 37.57635378276933, 126.88928741070791 37.57664312250253))"
"K Square 시티","20","105.68","70","POLYGON ((126.98026905249479 37.568405857863155, 126.98021315770364 37.56840782095413, 126.98016116795544 37.56841006403151, 126.98010898481066 37.56841568575707, 126.98006530221912 37.56842187662713, 126.9800161298074 37.56842805747144, 126.98000003251582 37.56843284779635, 126.9799551142467 37.56844550749641, 126.97997343895355 37.56868511065587, 126.9799999584079 37.568690467362664, 126.98002312753165 37.56869525583097, 126.98002613828852 37.56869582400171, 126.98006204229652 37.568698083002985, 126.98009352088306 37.568698935648584, 126.98012518074071 37.56869922069604, 126.98016674526234 37.56869838129142, 126.9802098947165 37.5686967042391, 126.98024438534652 37.568693611059516, 126.98028117417985 37.56868911274157, 126.98032415567293 37.56868095751167, 126.98036024294167 37.568675612114184, 126.98041276821078 37.56866153906904, 126.98039827199537 37.56864830996892, 126.98040110482717 37.568637606734974, 126.98037887167028 37.568445016509756, 126.98037163135446 37.56843094177584, 126.98038507155074 37.56841573549979, 126.98029257339925 37.56840727664584, 126.98026905249479 37.568405857863155))"
"KBS미디어센타","21","95.42","73.5","POLYGON ((126.89073487320701 37.576828975682055, 126.89109714480608 37.57658784166493, 126.89108628851045 37.576580173124064, 126.8912777841181 37.57645790801551, 126.8910069557671 37.576173573715586, 126.89048755691378 37.57649970303832, 126.89053728915769 37.57655200702415, 126.89054261349692 37.57654948926677, 126.89055142247481 37.5765559846507, 126.89049511487723 37.57659395334578, 126.89052956835219 37.57664372020201, 126.89056664054513 37.57668339845914, 126.89060564460218 37.5767181230932, 126.89061595435427 37.57671263676052, 126.89065168687394 37.57673969991992, 126.89066494368065 37.576731693588066, 126.89068314969754 37.576745135382, 126.89066660314961 37.576757733658496, 126.89070086151371 37.57678650729312, 126.89069892555447 37.576794253960394, 126.89073487320701 37.576828975682055))"
"KB국민은행 신관","25","117.54","87.5","POLYGON ((126.92698155431744 37.51950707385754, 126.92745964598717 37.51979531475529, 126.9278815095182 37.519358685722636, 126.92739479138098 37.5190557368486, 126.92698155431744 37.51950707385754))"
"KB금융 노원PLAZA","15","73.9","52.5","POLYGON ((127.05996467299704 37.653959323680496, 127.06011592874727 37.65399477410028, 127.06036921582437 37.65386740332093, 127.06041321279992 37.653745245184346, 127.06007665914312 37.65367268599711, 127.05996467299704 37.653959323680496))"
"KB손해보험빌딩","19","85.75","66.5","POLYGON ((127.03049362889624 37.49932213300431, 127.03058402853662 37.49914021713075, 127.03011271616845 37.4989973165847, 127.03000007801258 37.49922681021027, 127.02999318491428 37.49924061517576, 127.0300000841108 37.499242866009965, 127.03010505258693 37.49927408729922, 127.03013594645617 37.499210451274145, 127.03014602341331 37.49921270132998, 127.03011671170621 37.499273525857994, 127.03017008387873 37.49928955971655, 127.03019974633726 37.4992293027197, 127.03049362889624 37.49932213300431))"
"KCC엠파이어리버","25","82.4","87.5","POLYGON ((126.91217241627642 37.54808634506214, 126.91213693508816 37.548043250834645, 126.91200056498408 37.548146950726526, 126.91197029174269 37.54848966479186, 126.91218762435537 37.548532716574655, 126.91221552500225 37.54819548769737, 126.91221407947506 37.548174052025175, 126.91221139736506 37.54814574986523, 126.91219570976848 37.54811068944471, 126.91217241627642 37.54808634506214))"
"KCC파크타운","15","53.94","52.5","POLYGON ((127.07500000982655 37.54675363409486, 127.07538646441648 37.54657452815839, 127.0752876477921 37.546441936947524, 127.07523180663236 37.54646767710586, 127.07518430331484 37.54639945663985, 127.07500001755221 37.54648481426445, 127.07499512000436 37.54648708781049, 127.07495563876977 37.54642930475289, 127.07473729908263 37.54653364000117, 127.07483720439339 37.54666951060398, 127.07486438470181 37.546657429449155, 127.07489330146808 37.54669676679392, 127.07486653951234 37.54670851432861, 127.07492494012386 37.546788423014846, 127.07500000982655 37.54675363409486))"
"KGIT 센터","24","98.8","84","POLYGON ((126.88889787278755 37.580492593867994, 126.88979280024793 37.57996211474178, 126.88933707915706 37.57976347463494, 126.88918014104972 37.579858920022964, 126.88927645591268 37.579959381486105, 126.8889964544161 37.5801327439581, 126.88877439954106 37.57985845213564, 126.88882164428902 37.579834260720595, 126.88876513061906 37.57977393078759, 126.88835189702404 37.580011575903214, 126.88846203178218 37.5800984463853, 126.88885708298783 37.580522737978455, 126.88890386898863 37.58049521244755, 126.88889787278755 37.580492593867994))"
"KICOX 벤처센터","15","70.29","52.5","POLYGON ((126.89725414997952 37.48511387491948, 126.89727856616241 37.4850450329767, 126.89734219187079 37.48502629421476, 126.89743249668244 37.4849863153057, 126.89754592980759 37.48493354445024, 126.897634854571 37.48505720392601, 126.8978256849543 37.48496911852448, 126.89759249486593 37.4846609065426, 126.89747573863559 37.484713260059095, 126.89745658109857 37.48469999847733, 126.8974343352777 37.48469604151017, 126.89741261420383 37.48469688733533, 126.89739080738185 37.48470249036508, 126.89737402079015 37.484716152762644, 126.89736713540401 37.48473222054764, 126.89736835671256 37.48474022251105, 126.89737599799281 37.484749779854305, 126.89737839123065 37.48475248496592, 126.89723975567227 37.48481355867022, 126.89711531859992 37.48465692693137, 126.89692997213461 37.4847448178243, 126.89718524507877 37.48508303591278, 126.89721454682973 37.48507036668205, 126.89721847142967 37.485085768248744, 126.89721643848605 37.48510855276244, 126.89725414997952 37.48511387491948))"
"KnK디지털타워","20","80.3","70","POLYGON ((126.90421445175208 37.52690779915573, 126.90421671667545 37.52690599903293, 126.90421445643287 37.52690419518219, 126.90421219150947 37.52690599530499, 126.90421445175208 37.52690779915573))"
"KPX빌딩","18","72","63","POLYGON ((126.95261825259745 37.54697969929082, 126.9528348029331 37.546880292269236, 126.95261693007997 37.546596353865844, 126.9524023697093 37.54669906795958, 126.95257173900644 37.54693539628698, 126.95257948142154 37.546931876618956, 126.95261825259745 37.54697969929082))"
"KT 선릉타워 East","19","80.25","66.5","POLYGON ((127.05291213484487 37.50521693892263, 127.05274370389658 37.505172809118875, 127.0526522963062 37.50536741021904, 127.0529117627169 37.50544951368419, 127.05301180745694 37.50548128435393, 127.05310550100725 37.50527344632141, 127.05291213484487 37.50521693892263))"
"KT 선릉타워 West","19","91.2","66.5","POLYGON ((127.05272577754046 37.5050891952686, 127.05250113354784 37.505021708573665, 127.05237267416017 37.50528165680952, 127.05260245627545 37.50535334918419, 127.05272577754046 37.5050891952686))"
"KT용산지점","20","92","70","POLYGON ((126.97129889812459 37.53241803151586, 126.97133861788915 37.532397048515975, 126.97135580649498 37.5324176856655, 126.97161404785098 37.53226421297414, 126.971399164251 37.53204341487429, 126.97110981153402 37.53222210692355, 126.9712526407086 37.532378736340334, 126.97126135317464 37.532376576187424, 126.97129889812459 37.53241803151586))"
"LG서울역빌딩","23","97.25","80.5","POLYGON ((126.97500003445344 37.55412023577044, 126.97518819299925 37.554116313518676, 126.97518214428932 37.553906552568776, 126.97514482054791 37.553907228991136, 126.97514435090388 37.553891137195386, 126.97512237313131 37.55389153773022, 126.97511689601916 37.55379438269611, 126.97500003602097 37.55379640175832, 126.97490395414881 37.55379805598385, 126.97490380895023 37.55379265000786, 126.97486136996298 37.55379337924702, 126.97482112581602 37.55379594698793, 126.97477397740492 37.55380101790527, 126.97472423659573 37.5538083226721, 126.97466504408041 37.55382121141025, 126.97461422541176 37.55383608420609, 126.97457169118348 37.553849805602994, 126.9745336377877 37.55386542909864, 126.97451037683165 37.55387792952917, 126.97450754646812 37.553881010269365, 126.97449196618894 37.5539033782992, 126.97448924501768 37.55391746916816, 126.97449098295392 37.553930993433724, 126.97449443163727 37.55393931937545, 126.9744966591505 37.55394468978872, 126.97451004194265 37.55395920780774, 126.97451977148427 37.5539677874625, 126.97460233412991 37.55401687425452, 126.97460571175056 37.55412845368802, 126.97500003445344 37.55412023577044))"
