"도로명","링크아이디","시점명","종점명","거리","차선수","평균속도","좌표"
"갈현로","1110009400","신사동고개","시립서북병원","838","1","22.498664034498205","LINESTRING(192064.974122 455380.182301, 192068.004724 455397.69812, 192071.85952 455421.294787, 192073.8259 455502.93299, 192081.871791 455657.962608, 192091.196179 455969.03075, 192102.273597 456216.948392)"
"갈현로","1110011900","구산사거리","시립서북병원","925","1","22.250161930363547","LINESTRING(192190.635512 457137.326931, 192185.036974 457105.218178, 192183.111133 457067.672176, 192135.812173 456620.077797, 192093.192923 456217.953332)"
"갈현로","1110012000","시립서북병원","구산사거리","924","1","19.633071244559652","LINESTRING(192102.246161 456216.583847, 192144.865605 456618.71015, 192192.198838 457066.62886, 192194.10394 457103.770518, 192199.577228 457135.160943)"
"갈현로","1110014100","박석고개","구산사거리","1706","1","17.52588310451869","LINESTRING(192925.37016 458594.781797, 192884.88082 458583.90901, 192871.542468 458575.539818, 192858.948388 458563.190353, 192706.139885 458400.287788, 192693.323016 458381.766804, 192685.06167 458367.452388, 192677.89339 458348.975257, 192675.492344 458334.962478, 192672.802383 458310.047127, 192662.876213 458136.622607, 192657.237342 458092.508574, 192641.014411 457994.393162, 192629.758705 457937.116767, 192620.898977 457907.971702, 192602.29606 457865.509546, 192508.371438 457689.95439, 192502.038983 457670.608894, 192498.885564 457652.372482, 192497.709504 457633.911895, 192497.252331 457543.343251, 192495.474513 457529.585067, 192490.082453 457512.466903, 192483.696296 457498.229017, 192472.965114 457483.417718, 192377.04468 457378.630972, 192192.032585 457139.879976)"
"갈현로","1110014200","구산사거리","박석고개","1702","1","17.82124362359191","LINESTRING(192197.681483 457133.68055, 192382.392068 457372.042459, 192478.443514 457476.972327, 192490.302838 457493.3407, 192497.481392 457509.345231, 192503.402918 457528.144291, 192505.411968 457543.69193, 192505.871111 457634.650729, 192506.983733 457652.115544, 192509.878417 457668.855676, 192515.612189 457686.372208, 192609.262303 457861.414279, 192628.337928 457904.955417, 192637.58 457935.358243, 192648.987657 457993.407867, 192665.276082 458091.919385, 192670.996143 458136.668579, 192680.929035 458310.210543, 192683.546505 458334.454461, 192685.680822 458346.910578, 192692.079327 458363.403519, 192699.634019 458376.493518, 192711.664519 458393.878161, 192863.692548 458555.948696, 192875.182035 458567.215023, 192885.919873 458573.952514, 192928.068915 458585.574279)"
"강남대로","1210006200","한남대교남단","한남IC남측","353","5","43.520963973694315","LINESTRING(201418.151047 447137.798266, 201536.622576 446980.229891, 201560.377867 446938.868309, 201575.836068 446899.298008, 201589.320946 446834.687042)"
"강남대로","1210006300","한남IC","한남대교남단","359","5","51.1274722782258","LINESTRING(201601.044968 446837.196047, 201587.338204 446902.833171, 201571.229546 446944.068532, 201546.659337 446986.849008, 201427.742414 447145.009763)"
"강남대로","1210007600","국악고교입구","염곡사거리","430","5","30.9395620999744","LINESTRING(203520.134241 441020.100855, 203603.87058 440922.131922, 203687.606918 440824.162989, 203799.255369 440693.537746)"
"강남대로","1210007700","염곡사거리","국악고교입구","430","5","27.573412082373274","LINESTRING(203808.377345 440701.334512, 203724.641007 440799.303444, 203640.904668 440897.272377, 203529.256217 441027.897621)"
"강남대로","1210008400","양재시민의숲역","국악고교입구","140","5","26.32791604262673","LINESTRING(203454.964516 441144.046878, 203488.340984 441070.212531, 203519.625559 441020.790118)"
"강남대로","1210008500","국악고교입구","양재시민의숲역","138","5","28.194758504544293","LINESTRING(203529.764898 441027.208358, 203498.929627 441075.920973, 203465.89919 441148.989845)"
"강남대로","1210009400","영동1교남단","양재시민의숲역","453","4","24.76179700300819","LINESTRING(203413.927253 441591.56148, 203412.1428 441325.751156, 203419.04098 441270.544927, 203433.466323 441206.03155, 203454.762379 441144.554421)"
"강남대로","1210009500","양재시민의숲역","영동1교남단","449","4","30.99795058883769","LINESTRING(203466.101327 441148.482302, 203445.02839 441209.315335, 203430.877154 441272.602848, 203424.147815 441326.457838, 203425.926983 441591.480923)"
"강남대로","1210010200","영동1교북단","영동1교남단","213","5","23.786778753840245","LINESTRING(203413.61366 441804.764736, 203413.7077 441740.78903, 203413.801739 441676.813324, 203413.927124 441591.512382)"
"강남대로","1210010300","영동1교남단","영동1교북단","213","5","38.41148107878904","LINESTRING(203425.927111 441591.530021, 203425.833072 441655.505727, 203425.739033 441719.481433, 203425.613648 441804.782375)"
"강남대로","1210011200","교육개발원입구","영동1교북단","274","4","40.35414884952637","LINESTRING(203413.468033 442078.887822, 203413.511719 441996.652586, 203413.555406 441914.417349, 203413.613655 441804.770368)"
"강남대로","1210011300","영동1교북단","교육개발원입구","274","4","19.786733142921147","LINESTRING(203425.613653 441804.776743, 203425.569967 441887.011979, 203425.52628 441969.247215, 203425.468031 442078.894197)"
"강남대로","1210013600","양재역","교육개발원입구","836","4","26.75432808499744","LINESTRING(203005.794236 442787.68944, 203286.31234 442446.138816, 203319.861014 442396.48245, 203352.178307 442324.85778, 203379.875132 442254.843145, 203397.210657 442192.036869, 203410.336867 442123.951635, 203413.482334 442078.47698)"
"강남대로","1210013700","교육개발원입구","양재역","843","4","22.732556907642092","LINESTRING(203425.45373 442079.305038, 203422.257941 442125.507217, 203408.904064 442194.77335, 203391.270993 442258.65763, 203363.232827 442329.535138, 203330.377832 442402.351513, 203295.941639 442453.321523, 203015.067502 442795.305643)"
"강남대로","1210030000","한남IC남측","신사역","557","6","24.370301755312337","LINESTRING(201589.320946 446834.687042, 201629.193254 446672.348916, 201669.065562 446510.010791, 201722.228639 446293.559957)"
"강남대로","1210030100","신사역","한남IC","557","3","43.247116559459805","LINESTRING(201733.877829 446296.440298, 201694.027971 446458.667022, 201654.178113 446620.893747, 201601.044968 446837.196047)"
"강남대로","1210030600","한남대교북단","한남대교남단","822","5","50.75319968477983","LINESTRING(200927.520204 447797.607999, 201056.066609 447620.380013, 201273.085804 447327.280927, 201418.182603 447137.756674)"
"강남대로","1210030700","한남대교남단","한남대교북단","822","5","52.639314788146436","LINESTRING(201427.710857 447145.051356, 201282.67261 447334.499129, 201065.745836 447627.473394, 200937.234068 447804.653626)"
"강남대로","1220011800","뱅뱅사거리","양재역","593","4","25.85174493567588","LINESTRING(202790.414384 443342.592726, 202854.740968 443176.613707, 202919.067552 443010.634688, 203004.836331 442789.32933)"
"강남대로","1220011900","양재역","뱅뱅사거리","593","4","24.648315804211467","LINESTRING(203016.025407 442793.665752, 202951.698823 442959.644771, 202887.372239 443125.62379, 202801.603461 443346.929148)"
"강남대로","1220016200","우성아파트","뱅뱅사거리","414","4","24.798936571940608","LINESTRING(202645.597155 443730.80228, 202689.034207 443614.360758, 202732.471259 443497.919235, 202790.387328 443342.663871)"
"강남대로","1220016300","뱅뱅사거리","우성아파트","414","4","18.372856590821815","LINESTRING(202801.630516 443346.858002, 202758.193464 443463.299525, 202714.756412 443579.741047, 202656.840343 443734.996411)"
"강남대로","1220021000","강남역","우성아파트","586","4","19.850544546850998","LINESTRING(202435.863099 444277.923206, 202498.789055 444113.771752, 202561.715011 443949.620298, 202645.616286 443730.751693)"
"강남대로","1220021100","우성아파트","강남역","586","4","22.30953829045059","LINESTRING(202656.821212 443735.046998, 202593.895255 443899.198452, 202530.969299 444063.349906, 202447.068024 444282.218511)"
"강남대로","1220025000","교보타워사거리","강남역","776","4","21.919872351830517","LINESTRING(202159.53255 445002.881695, 202242.430496 444785.397337, 202325.328442 444567.912978, 202435.859036 444277.933834)"
"강남대로","1220025100","강남역","교보타워사거리","776","4","17.85223223086278","LINESTRING(202447.072087 444282.207883, 202364.174141 444499.692241, 202281.276195 444717.1766, 202170.745601 445007.155744)"
"강남대로","1220027800","논현역","교보타워사거리","785","4","23.14927588165643","LINESTRING(201881.024061 445736.555312, 201964.575736 445516.455519, 202048.127411 445296.355725, 202159.529644 445002.889334)"
"강남대로","1220027900","교보타워사거리","논현역","785","4","19.729285338261647","LINESTRING(202170.748506 445007.148105, 202087.196831 445227.247899, 202003.645156 445447.347692, 201892.242923 445740.814084)"
"강남대로","1220030600","신사역","논현역","581","4","18.24590448188684","LINESTRING(201722.206279 446293.653605, 201807.250553 445924.369086, 201881.048873 445736.491064)"
"강남대로","1220030700","논현역","신사역","579","4","22.293391393049156","LINESTRING(201892.218111 445740.878331, 201818.7449 445927.928682, 201733.900188 446296.34665)"
"강남순환로","1179910010","본선시점부(금천)","금천영업소","273","4","65.43811522168978","LINESTRING(191426.3414 437654.7167, 191438.614 437653.7242, 191543.4549 437643.6637, 191662.4216 437636.6719, 191698.0883 437634.6347)"
"강남순환로","1179910020","금천영업소","관악터널입구","118","7","88.35535241553544","LINESTRING(191698.0883 437634.6347, 191815.6112 437632.6428)"
"강남순환로","1179910030","관악터널입구","관악터널중간부","2770","3","91.55843546253627","LINESTRING(191815.6112 437632.6428, 191907.4371 437641.0269, 191948.2755 437647.8333, 191996.6657 437658.2312, 192043.4798 437672.2354, 192081.491 437685.8394, 192127.8799 437705.4347, 192172.7026 437728.2462, 192213.4659 437752.6243, 192249.3554 437776.1519, 192278.1519 437796.1494, 192299.4254 437813.0077, 192330.1405 437839.3349, 192423.0937 437923.9462, 192518.7466 438012.4549, 192626.2893 438110.8703, 192735.4468 438210.8983, 192841.8078 438309.7187, 192953.7027 438412.0907, 193027.9319 438479.5718, 193129.9412 438574.0395, 193233.1269 438668.891, 193322.4245 438751.4416, 193411.3257 438833.199, 193506.9537 438921.6846, 193601.8179 439007.4197, 193698.6761 439097.9265, 193784.0011 439176.5049, 193876.8449 439263.0004, 193944.2993 439323.7094, 193952.1388 439330.9184)"
"강남순환로","1179920090","관악터널중간부","관악터널출구부","2561","3","91.38984918372707","LINESTRING(193796.5714 439204.6163, 193775.8466 439185.3086, 193690.515 439106.7241, 193593.6978 439016.2556, 193498.8554 438930.5403, 193403.1892 438842.0193, 193314.2901 438760.2639, 193224.9935 438677.7141, 193121.8039 438582.859, 193019.8189 438488.4139, 192945.6166 438420.9572, 192833.6736 438318.5413, 192727.3091 438219.7176, 192618.185 438119.7202, 192510.6209 438021.2852, 192414.9797 437932.7873, 192322.1951 437848.3295, 192291.7913 437822.2691, 192270.9959 437805.7897, 192242.6423 437786.0997, 192207.0942 437762.7959, 192166.8949 437738.7552, 192122.8174 437716.3229, 192077.1311 437697.0244, 192039.7358 437683.6408, 191993.681 437669.8637, 191946.0274 437659.6241, 191905.903 437652.9367, 191815.1661 437644.652)"
"강남순환로","1179920100","관악터널출구부","금천영업소","117","7","80.62236713086803","LINESTRING(191815.1661 437644.652, 191698.5323 437646.6289)"
"강남순환로","1179920110","금천영업소","본선시점부(금천)","273","4","63.14000610512557","LINESTRING(191698.5323 437646.6289, 191663.1158 437648.6518, 191544.3804 437655.63, 191439.6709 437665.6779, 191426.3265 437666.7571)"
"강남순환로","1209910040","관악터널중간부","관악터널출구부","2088","3","89.66365794108141","LINESTRING(193952.1388 439330.9184, 194057.8116 439428.093, 194132.8723 439496.0051, 194197.2136 439557.9634, 194240.9679 439599.3311, 194285.4889 439646.2372, 194348.2712 439709.8141, 194431.3345 439803.8864, 194459.9662 439836.4946, 194505.6754 439891.3457, 194548.1951 439943.4025, 194593.5296 440001.0649, 194656.2899 440086.0693, 194717.0381 440168.3374, 194875.0106 440389.0226, 195021.0512 440590.6222, 195177.6671 440806.895, 195244.4271 440897.1201, 195275.889 440938.219)"
"강남순환로","1209910050","관악터널출구부","봉천터널입구부","296","3","83.88597344676037","LINESTRING(195275.889 440938.219, 195281.0122 440944.9115, 195334.7143 441007.893, 195367.2151 441039.8696, 195419.415 441085.7422, 195488.429 441143.1661)"
"강남순환로","1209910060","봉천터널입구부","봉천터널중간부","1823","3","90.48972265142976","LINESTRING(195488.429 441143.1661, 195545.0553 441180.9148, 195592.2824 441206.8897, 195663.3873 441240.072, 195704.719 441256.6046, 195770.257 441277.9242, 195825.03 441292.5041, 195870.71 441300.7737, 195929.9762 441309.071, 195973.6443 441313.0051, 196050.5845 441313.7942, 196096.3687 441311.0314, 196133.509 441308.2656, 196167.3198 441304.3341, 196201.6228 441298.0255, 196229.999 441292.5079, 196271.8109 441281.8577, 196321.2213 441267.6275, 196357.0121 441255.8284, 196429.9893 441225.4541, 196479.9995 441199.4834, 196528.181 441171.4434, 196575.6306 441140.9965, 196677.6822 441071.6984, 196755.8376 441020.0364, 196801.3754 440991.783, 196851.9446 440964.5023, 196896.233 440943.5236, 196951.4588 440921.2336, 197001.7984 440904.2315, 197044.7436 440893.5784, 197084.6467 440884.2677, 197135.2614 440875.6099, 197173.3146 440871.2918)"
"강남순환로","1209910070","봉천터널중간부","봉천터널출구부","1378","4","91.999837217444","LINESTRING(197173.3146 440871.2918, 197182.201 440870.2835, 197232.1281 440866.955, 197280.419 440866.6219, 197324.6901 440868.6191, 197375.3371 440873.0802, 197437.8313 440882.9197, 197476.9549 440890.6379, 197529.2549 440903.1156, 197618.5138 440926.4236, 197841.3261 440987.2868, 198034.9884 441040.2, 198121.7785 441063.4851, 198219.6394 441090.463, 198323.7059 441117.0322, 198351.6074 441123.3376, 198382.4736 441129.036, 198420.1035 441136.3397, 198472.7156 441146.1648, 198515.9522 441153.1501)"
"강남순환로","1209910080","봉천터널출구부","서초터널입구부","542","3","89.03800541272955","LINESTRING(198515.9522 441153.1501, 198685.1433 441180.4846, 198800.0988 441197.5298, 198845.1717 441202.6697, 198889.1266 441206.6296, 198928.2071 441209.7876, 198971.8621 441210.6423, 199054.2074 441209.9835)"
"강남순환로","1209920040","서초터널출구부","봉천터널입구부","546","3","86.33542069552222","LINESTRING(199054.8122 441221.9791, 198971.7926 441222.6432, 198927.6058 441221.7781, 198888.1049 441218.5861, 198843.9534 441214.6085, 198798.5386 441209.4296, 198683.3062 441192.3434, 198513.2229 441164.8648)"
"강남순환로","1209920050","봉천터널입구부","봉천터널중간부","1848","4","91.36523779817693","LINESTRING(198513.2229 441164.8648, 198470.6569 441157.9878, 198417.8588 441148.128, 198380.2411 441140.8266, 198349.1946 441135.095, 198320.8985 441128.7004, 198216.5603 441102.0618, 198118.6291 441075.0645, 198031.8522 441051.7829, 197838.1637 440998.8626, 197615.4168 440938.0172, 197526.3462 440914.7584, 197502.7342 440909.1251, 197474.4002 440902.3652, 197435.7361 440894.7376, 197373.8758 440884.9979, 197323.8928 440880.5954, 197280.1898 440878.6238, 197232.569 440878.9522, 197183.2772 440882.2383, 197136.9509 440887.4952, 197087.0238 440896.0354, 197047.5517 440905.2455, 197005.1687 440915.7592, 196955.6279 440932.4915, 196901.0513 440954.5194, 196857.3656 440975.2126, 196807.3929 441002.1716, 196762.3108 441030.1422, 196735.4519 441047.8964)"
"강남순환로","1209920060","봉천터널중간부","봉천터널출구부","1358","3","82.76501256304158","LINESTRING(196735.4519 441047.8964, 196684.3617 441081.6679, 196582.2427 441151.0118, 196534.4422 441181.6838, 196485.786 441210.0001, 196435.0691 441236.3377, 196361.2022 441267.0823, 196324.7616 441279.0957, 196274.9531 441293.4405, 196232.6273 441304.2216, 196203.8534 441309.8165, 196169.1 441316.208, 196134.6481 441320.214, 196097.1758 441323.0045, 196050.8848 441325.7979, 195973.0435 441324.9995, 195928.6051 441320.9961, 195868.8086 441312.6246, 195822.4135 441304.2255, 195766.855 441289.4365, 195700.6302 441267.8935, 195658.6179 441251.0886, 195586.8476 441217.5958, 195538.8245 441191.1831, 195481.2431 441152.7977)"
"강남순환로","1209920070","봉천터널출구부","관악터널입구부","300","3","77.994393947113","LINESTRING(195481.2431 441152.7977, 195411.6152 441094.8631, 195359.0399 441048.6605, 195325.9239 441016.0786, 195271.6758 440952.4568, 195266.0936 440945.1646)"
"강남순환로","1209920080","관악터널입구부","관악터널중간부","2286","3","91.4262341143243","LINESTRING(195266.0936 440945.1646, 195234.8389 440904.3365, 195167.984 440813.9831, 195011.3326 440597.6613, 194865.2727 440396.035, 194707.332 440175.3944, 194646.6362 440093.1972, 194583.9837 440008.3387, 194538.8306 439950.9071, 194496.4189 439898.9825, 194450.8467 439844.2958, 194422.3282 439811.8165, 194339.4975 439718.0077, 194276.867 439654.5844, 194232.4878 439607.8278, 194188.9295 439566.6454, 194124.683 439504.7784, 194049.7246 439436.9589, 193936.224 439332.5859, 193868.7406 439271.8509, 193796.5714 439204.6163)"
"강남순환로","1219910090","서초터널입구부","서초터널중간부","1567","3","95.21315109757829","LINESTRING(199054.2074 441209.9835, 199082.3762 441207.3632, 199121.938 441203.407, 199168.0475 441197.1493, 199247.6041 441183.9449, 199480.3686 441140.3015, 199655.9927 441106.8965, 199781.027 441083.742, 199874.5584 441066.5561, 199939.6017 441053.0191, 199991.3815 441041.4759, 200015.4268 441035.2175, 200053.7521 441025.3058, 200096.9924 441013.4229, 200168.6012 440992.6333, 200222.6906 440974.4936, 200280.4533 440954.3592, 200347.093 440928.9569, 200400.8542 440906.5289, 200444.6963 440887.0801, 200566.6039 440828.4805)"
"강남순환로","1219910100","서초터널중간부","선암영업소","1526","3","89.36293526656969","LINESTRING(200566.6039 440828.4805, 200586.7397 440818.8015, 200868.2476 440680.6933, 201149.7693 440544.1659, 201404.2913 440419.8152, 201528.9287 440358.9324, 201634.0226 440307.5962, 201702.7441 440276.2821, 201788.3516 440237.846, 201866.0905 440203.8254, 201943.9252 440172.5549)"
"강남순환로","1219910110","선암영업소","선암UD","387","3","80.02199871538139","LINESTRING(201943.9252 440172.5549, 201996.9146 440154.7589, 202051.2194 440137.3644, 202102.4302 440122.4899, 202151.7668 440110.3684, 202215.4519 440097.2068, 202245.0451 440091.8843, 202291.356 440085.0864, 202319.2163 440081.6836)"
"강남순환로","1219920010","선암UD","선암영업소","384","3","92.92690253687348","LINESTRING(202320.5515 440093.6097, 202292.955 440096.9803, 202246.9791 440103.729, 202217.7287 440108.9899, 202154.4136 440122.075, 202105.5367 440134.0835, 202054.7239 440148.8424, 202000.6552 440166.1613, 201948.0756 440183.8196)"
"강남순환로","1219920020","선암영업소","서초터널중간부","1660","3","95.92189299830132","LINESTRING(201948.0756 440183.8196, 201870.7338 440214.8921, 201793.2148 440248.8166, 201707.6895 440287.2157, 201639.1449 440318.4492, 201534.1957 440369.7147, 201409.5586 440430.5974, 201155.0213 440554.9555, 200873.5085 440691.4786, 200591.9819 440829.596, 200449.7299 440897.9749)"
"강남순환로","1219920030","서초터널중간부","서초터널출구부","1437","3","96.89896269253953","LINESTRING(200449.7299 440897.9749, 200405.5979 440917.5523, 200351.5413 440940.1035, 200284.5661 440965.6336, 200226.5734 440985.8483, 200172.1833 441004.0888, 200100.2554 441024.9711, 200056.8445 441036.9008, 200018.4404 441046.8329, 199994.1992 441053.1423, 199942.1299 441064.7501, 199876.8656 441078.333, 199783.2039 441095.5429, 199658.2064 441118.6906, 199482.5955 441152.0931, 199249.6924 441195.7624, 199169.8372 441209.0164, 199123.3424 441215.3264, 199083.529 441219.3077, 199054.8122 441221.9791)"
"강동대로","1230031100","둔촌사거리","서하남IC입구","1006","5","26.828959149385557","LINESTRING(211833.279678 446882.066713, 212340.625247 446604.451818, 212514.943956 446509.109611, 212715.793091 446399.550872)"
